,L4_5 IT CTX,L6 CT CTX,L2_3 IT CTX,L6 IT CTX,DG,Sst,Vip,L5 IT CTX,Lamp5,Pvalb,L5 NP CTX,Car3,L6b_CT ENT,L5_6 IT CTX,L2_3 IT RSPv,L5 PT CTX,L2_3 IT PPP,L6b CTX,CA1,Sncg,L3 IT ENTm,Oligo,L2_3 IT ENTl,CT SUB,L4 RSP-ACA,L5 IT TPE-ENT,Lamp5 Lhx6,L2_3 IT RSP,L2 IT ENTl,Astro,L3 IT ENTl,L2_3 IT APr,SUB-ProS,NP PPP,L2 IT ENTm,L2 IT PAR,CA3,Pax6,L5 NP CT CTX ,CA1-ProS,SUB,Sst Chodl,Endo,Micro-PVM,L2_3 IT ProS,NP SUB,L6 IT ENTl,L5 PPP,L2_3 IT HATA,Ndnf HPF,Meis2 HPF,CA2-IG-FC,SMC-Peri,CR
0,0.05244216,0.07463511,0.0029398084,0.004613882,0.018700613,0.00099389,0.000681056,0.049950674,0.000395422,0.000338149,0.0007024272,0.0015696376,0.04233455,0.0034174374,0.0040978175,0.003958021,0.001350982,0.055478692,0.0006645333,0.00012180898,0.0035491625,0.0002460302,0.4158759,0.15596336,0.0029373853,0.08584448,0.0004201202,0.0016338581,0.00048383226,0.00020133347,0.00013827185,0.0005126072,0.0023090397,0.0007712977,0.0005757304,0.0001928481,0.00013546913,0.00029198793,0.0021580318,0.0004914232,0.0005095705,0.00024427316,2.1173031e-05,6.479217e-05,9.393797e-05,0.00016727037,0.001020045,0.00028053168,0.00037495565,0.00042766368,0.00017524934,0.002278527,9.413305e-06,0.00021352699
1,0.01242266,0.025129726,0.0144324135,0.015470082,0.0058909925,0.0009191443,0.0013415902,0.008622537,0.16972072,0.0711509,0.00046937985,0.00064974336,0.021024497,0.020135744,0.008449704,0.009956683,0.02240475,0.0007855387,0.0045887977,0.0003124465,0.0010528672,0.0002791143,0.00068340084,0.10001871,0.0017539366,0.00069103396,0.16138682,0.002557325,0.002858527,3.3785866e-05,0.0006377452,0.00061921414,0.029703705,0.00087429385,0.00026575607,0.008113642,0.00013822876,0.011408317,0.005092473,0.0004984478,0.00011590565,8.4694715e-05,0.00011507947,7.579255e-05,0.00031764936,0.00013675021,0.0006895586,0.00017816696,6.3458065e-05,0.069372095,0.18607341,0.00015446545,2.2583641e-05,5.4920005e-05
2,0.018413829,0.037758466,0.005879915,0.0090227425,0.02149939,0.006657516,0.0014058752,0.01202549,0.00039822646,0.0005919726,0.00038611455,0.78591716,0.00502613,0.0011702143,0.0062547647,0.0011826823,0.002093455,0.0015754547,0.0044009876,0.0011663532,0.00529918,0.002645387,0.004773815,0.002559619,0.004213745,0.0049001854,0.0011445894,0.011462289,0.00045428376,0.00012593939,0.0019495619,0.0008271843,0.009676737,0.00037829098,0.0048113996,0.0076820753,0.0011241193,0.0008784682,0.00069571426,0.0016479843,0.0017542059,0.00030733307,0.00013773149,0.00016624409,0.00012451623,0.0017684603,0.00054783124,0.00022323724,0.0006865629,0.0003676647,0.00016299757,0.0010174406,4.021777e-05,0.0026183133
3,0.031924035,0.008823949,0.0320807,0.0004089652,0.0219602,0.000147465,0.00042145493,0.0023620443,0.11607185,0.00033102834,0.00074307167,0.02656574,0.0064902315,0.025278537,0.0005220578,0.00020998681,6.786436e-05,0.00036591364,0.0007327239,0.002738307,0.033167362,0.0004328068,0.001965545,0.00041643667,0.039619736,0.00019802984,0.19202974,0.012376328,0.00024385213,4.4272e-06,0.00034405314,2.6868936e-05,0.004360293,0.00024208875,0.0053242734,0.20041107,0.0007427962,0.10196072,0.00024734205,8.657201e-05,0.00010179036,0.00056063506,1.3690867e-05,3.7372112e-05,5.559146e-05,0.00022321998,0.12454778,6.171176e-05,0.00012205457,0.0015370119,0.00010760241,9.373565e-05,1.5424781e-05,7.600522e-05
4,0.01721191,0.009289615,0.004552975,0.008000923,0.0017005536,0.0002514574,0.00021773657,0.009973739,1.7511116e-05,0.05492045,0.00016536469,0.004954876,0.008180069,0.016920337,0.12903747,0.06954521,0.00072035793,0.0002862194,0.0026492397,1.4502902e-05,0.0004488538,0.00010516535,0.011944231,0.0017563736,0.018401502,0.00022097236,0.021902286,0.0011623485,0.026229508,9.5536025e-06,0.00015926262,0.00025626153,0.004016042,0.00012939867,0.00023544957,0.05987474,5.8996793e-05,0.00048185466,3.5798508e-05,0.00024385322,0.02151304,4.7248406e-05,1.0538671e-05,2.3873921e-05,0.00013552206,2.5276115e-05,0.00023149356,0.2722875,0.031294495,4.760445e-05,4.0526385e-05,0.18797292,6.106857e-06,8.097315e-05
5,0.009273443,0.123688005,0.0165049,0.09746966,0.04026549,0.0023269115,0.001704117,0.001423155,0.00028690946,0.027916797,0.00048509313,0.016579734,0.06632131,0.002025052,0.0400591,0.10693189,0.03323982,0.0021833968,0.04901886,0.0014356623,0.00069591805,0.0004929993,0.044288628,0.047712415,0.00047695584,0.0011792796,0.0013335495,0.012634416,0.0014152792,6.935052e-05,0.000104165956,0.0026212628,0.0058039227,0.007953301,0.0446624,0.0031817795,0.00065985805,0.0001475417,0.0009212052,0.00044151692,0.0026110488,8.199877e-05,2.6068277e-05,5.6344306e-05,0.0003786391,0.0033417286,0.1703921,0.0005030758,0.0011475643,0.004039917,9.556117e-05,0.0011071739,1.8650777e-05,0.00026493857
6,0.06865422,0.08703804,0.006376051,0.011291265,0.0024212238,0.00022478112,9.238249e-05,0.07861014,0.0003483687,0.00010256175,0.00023700901,0.0070536714,0.06297554,0.006512168,0.0007783605,0.0015981975,0.00775741,0.00029967944,0.06729934,3.516182e-05,0.0009301327,0.00016682762,0.00030425878,0.0046869735,0.037832133,0.0030070501,2.712414e-05,0.28761518,0.021125212,1.2274493e-05,0.00017448359,0.0003783762,0.00031449343,5.7763387e-05,0.00043674957,0.005992135,0.22455649,7.373684e-05,0.00020274788,0.00021662377,0.00013689838,0.0001428455,1.0893708e-05,1.0374622e-05,6.2244086e-05,0.00018423414,9.693535e-05,0.0007062104,6.0797367e-05,0.00012558865,8.102951e-05,0.000375792,1.17201125e-05,0.00017801137
7,0.008326965,0.014302764,0.041052375,0.02351791,0.01660993,0.0013875184,0.10669594,0.037581794,0.028418252,0.00069480424,0.00025635742,0.26579,0.0018823738,0.003439761,0.0012068833,0.0024650171,0.035158977,0.0015734944,0.0359517,0.0059064436,0.020212036,3.2328317e-05,0.004774758,0.0028618176,0.009450005,0.02733223,0.01157716,0.008095069,0.03122442,8.443895e-05,0.0012470939,0.00021825584,0.029621158,0.0006518436,0.0009901472,0.012504269,0.0020336565,0.00037784487,0.00010854387,0.00024915853,0.00010256936,0.0004977671,7.421403e-06,6.833571e-06,9.849581e-05,0.00092821446,0.0003341582,7.890067e-05,0.00046786648,0.0002520281,0.00023270868,0.20100929,9.801251e-06,0.00010851154
8,0.1721963,0.22162545,0.002538946,0.0072155986,0.011522741,0.0001670216,0.00038678382,0.0023397247,0.000615087,9.0415e-05,0.00059570814,0.102456816,0.008003297,0.0034133794,0.01920043,0.0007791591,0.019182164,0.050925337,0.09386114,0.00019725278,0.0039812187,0.0002842123,0.0011019242,0.009429334,0.00078187365,0.0003806828,0.0042509297,0.006836026,0.001178723,0.00010931228,0.0004904674,0.00615335,0.012259869,0.0012976716,0.08351607,0.00034867742,0.14248875,0.00011055915,0.00016910952,0.0009909215,0.0021623408,0.00031672194,4.0036302e-05,8.417323e-05,0.0002264902,0.00046959138,0.0006405944,0.00045416778,0.0004199697,0.00045027156,0.0002070807,0.0004529005,6.682941e-05,0.0005361863
9,0.013264231,0.0969076,0.13230035,0.000666954,0.14553705,0.0065107043,0.0004757729,0.0021342998,9.305755e-05,0.00036907793,0.00040749655,0.37278327,0.0035468738,0.008372013,0.006521708,0.0108873,0.0017204089,0.0013510791,0.043857507,0.00065780437,0.01019295,0.00092875503,0.030133983,0.0014927499,0.033106297,0.009074893,0.0026438672,0.0033859864,0.0022746616,0.00021376816,0.0019591474,0.003573375,0.0039245463,0.004093692,0.0027249765,0.020803304,0.00061244087,0.00053148594,0.0040523806,0.0037430369,0.0030369274,0.0018733203,1.47661185e-05,2.7731334e-05,0.000277389,0.0014542047,0.0010694258,0.00065672694,0.00082415005,0.00048625297,0.0011636609,0.00062986655,0.0001286925,0.0005259837
10,0.0018688121,0.008695016,0.014720731,0.00069439557,0.0050826,0.00028443267,0.00022052744,0.007158054,0.03211937,0.00016992824,2.652794e-05,0.016828027,0.010995275,0.0062613008,4.108731e-05,0.009105323,0.00027637847,0.00032114756,0.0028222904,0.0006535448,0.00036408467,0.06176761,0.013109175,0.00013591771,0.016493727,0.03064345,0.029760132,0.006719219,0.00022263064,0.25651765,6.913378e-05,1.287034e-05,0.0005442959,0.0001790678,0.00032791198,0.0075483876,0.042023923,7.467868e-05,8.473279e-05,0.09298657,0.00014413631,0.00040155044,2.0160873e-05,7.911929e-05,0.00017989529,2.2203163e-05,0.0031204643,2.627312e-05,0.03640328,0.28154916,2.1513537e-05,5.299664e-05,2.4996532e-05,2.4241917e-05
11,0.04802857,0.012381257,0.024469888,0.04573926,0.0041725105,0.0007515423,0.045679398,0.03862259,0.00051543023,0.0002664484,0.0003754843,0.019048972,0.0006472477,0.054834485,0.0022487587,0.00043297224,0.02093292,0.00015872387,0.052890353,0.00025951726,0.00014035395,0.00082909106,0.0019516023,0.0001454428,0.00095279416,0.0015196439,0.00016313304,0.0076107127,0.00046635245,1.8982486e-05,0.16684401,0.00951223,0.0004063555,0.00072891236,0.0047740275,0.00018927228,6.261157e-05,0.00014378948,0.0002149451,0.0004761765,0.00027353415,0.0001361036,4.5578246e-05,2.32316e-05,8.239132e-05,7.735875e-05,0.00011715207,0.00016202757,0.00015584241,0.42897576,0.00011874989,0.00012059484,1.1943332e-05,9.3077906e-05
12,0.015765928,0.033619605,0.009892312,0.011877381,0.025542535,0.101645,0.11601252,0.008793623,0.0016761145,0.0010488152,0.004979692,0.0100607285,0.014742787,0.0058201123,0.005199198,0.0023835003,0.039381903,0.0010837218,0.0037301125,0.008341526,0.012495043,0.00039644964,0.036227502,0.0008839528,0.012760469,0.0032195938,0.008842339,0.0034310487,0.16538024,0.0003168387,0.0020097333,0.00094719057,0.0045487992,0.0016895346,0.04591015,0.011792754,0.0022092746,0.0047712475,0.22764868,0.0016899884,0.00057317753,0.0011636826,0.00036015426,8.901332e-05,0.019820523,0.00024210651,0.000104209386,0.001076876,0.0008127222,0.0025741444,0.0014290604,0.0023973843,0.00010526182,0.00048389877
13,0.0015259597,0.001591284,0.015642708,0.014278074,0.003884978,0.000767888,0.00020573488,0.008814664,0.014960541,0.00044286877,0.00029135158,0.010606307,0.006911659,0.003121203,0.025228962,0.0014206513,0.00026100044,0.00056384446,0.00034207178,0.051249646,0.0047933417,3.8705373e-05,0.00039598733,0.02959214,0.013059845,0.0038159622,0.046816576,0.004541981,0.0039026102,3.2042753e-05,0.00022706401,0.00015052053,0.022117233,0.036619786,0.0035051608,0.00011150044,0.00015019497,0.35023102,0.12446869,0.0017009778,0.111528784,0.0001363063,1.881203e-05,1.9222338e-05,0.00012345365,0.00031945505,0.0017488432,0.07734667,0.00014260026,0.000110714616,2.9370845e-05,4.7321846e-05,7.812258e-06,3.7980433e-05
14,0.09231778,0.00572546,0.08150128,0.1904942,0.0063245925,0.00072137953,0.08694128,0.014728697,0.0030915346,0.00051146845,0.0014618685,0.06738942,0.00466909,0.022796357,0.15923966,0.003604524,0.034043074,0.07850324,0.01136229,0.0012102481,0.0051111015,0.00044751904,0.012345892,0.0022282521,0.03429088,0.00071533467,0.0024472189,0.0031190235,0.0051557026,2.5462872e-05,0.0008247461,0.0002837154,0.0066419854,0.0016086153,0.0005164697,0.0027956713,0.0018763196,0.004387629,0.0006940396,0.0018162089,0.00018821891,0.0017515502,0.00037912244,0.00030188586,0.00011237652,0.040427297,0.00034957594,0.00018589728,0.00017708816,0.0012318583,0.0004330862,0.00026132702,3.5311696e-05,0.00019616028
15,0.008653147,0.002247883,0.010236773,0.022716468,0.021167776,0.00024324375,0.016246414,0.0014317284,0.00025607075,0.0001159182,0.0013318337,0.07522164,0.0098299105,0.03938821,0.0006158912,0.011149538,0.02464434,0.00041586783,0.19659667,0.00051232596,0.0007178154,7.631579e-05,0.03437174,0.0007001511,0.020173343,0.062434535,0.00066210306,0.001056242,0.14194436,9.146118e-06,0.000200279,0.0025936817,0.047284707,0.00012381513,0.049005594,0.027865129,0.0054271244,0.0003218167,6.692903e-05,0.13535178,0.022320516,0.00011327225,1.509491e-05,4.2211104e-05,0.0006049256,0.00026134466,0.0010476098,0.00032051798,0.00053153204,0.00048342464,0.00037974757,0.00030488524,1.0627728e-05,0.0001562131
16,0.03204441,0.021173228,0.015142129,0.01882772,0.009872367,0.019524692,0.0006337985,0.02198338,0.0008821914,0.00019311918,0.00081605755,0.018874198,0.005808488,0.057405453,0.015311824,7.697453e-05,0.012872025,0.00040255705,0.00018237473,8.7575194e-05,0.004501119,0.00014200265,0.034135144,0.059946656,0.0004979677,0.03965565,0.00029823565,0.0016110829,0.0002451896,3.276141e-05,0.00051382463,0.48279208,0.046219397,0.0018180519,0.00019162368,0.0021875277,0.061787505,0.00029857282,0.00044821127,0.00044334342,0.0010893847,0.0042905295,9.739474e-06,0.0001294064,0.0006501234,0.00029311757,0.0010260352,0.0009131134,0.00011984928,0.0008199371,0.0004928322,0.00018279276,1.0530621e-05,9.2175214e-05
17,0.015859256,0.009811439,0.0032921024,0.004580809,0.0056809545,0.0065369317,0.008161397,0.015021536,0.0014090546,0.056686897,0.080867425,0.008034345,0.0012421033,0.016257146,0.024688778,0.010288396,0.0025998014,0.002069784,0.008278743,0.00792055,0.006281149,8.712132e-05,0.00023309175,0.0029558064,0.032303594,0.0002820258,0.0016148075,0.022106681,0.0032741004,2.6293703e-05,0.00054999505,0.0048926203,0.0018474333,0.08608056,0.00048485267,0.0021330703,0.0027649188,0.0001812268,0.21303721,0.015907627,4.3582128e-05,0.00021006334,5.7144916e-06,4.227432e-05,0.00021723953,0.0007973088,0.00014812713,0.17326938,6.165655e-05,0.004744929,0.06405429,0.07002449,8.125771e-06,4.1028117e-05
18,0.0124286255,0.004531467,0.016843671,0.000108790315,0.08217798,0.0006321793,0.00018612345,0.0012601799,0.08806994,0.00010953798,0.00050435273,0.0059936014,0.0002321944,0.1004743,0.000351034,0.079299,0.017372532,0.0005803617,0.0005797739,0.0668838,0.0003729726,0.00010127805,0.026325444,0.000112141264,0.09044081,6.4057116e-05,0.14490929,0.00023752269,0.0728223,3.3943386e-05,0.0005714792,0.0008985683,0.052971724,0.00013321779,0.0022826155,0.0008876629,0.0012523683,0.12246821,0.000602042,0.0003926966,0.00045569034,0.0006175961,6.712266e-05,7.5569233e-06,9.79885e-05,0.00054633844,0.000379184,0.000110163404,0.00025152604,0.00037137256,0.00010988841,0.00034655386,1.5486e-05,0.00012387826
19,0.0056236703,0.0004295792,0.005722848,1.6775999e-05,0.01645448,5.114434e-05,2.1135567e-05,0.015445509,6.4091255e-06,1.9473657e-05,0.047698997,0.005630856,0.00014106327,0.008867451,3.6590245e-05,0.052462917,8.322332e-05,0.022351872,0.049675908,0.028412618,7.626627e-05,0.04368583,0.00048303162,4.060478e-05,0.03389841,0.05036922,9.424e-05,9.2030365e-05,0.00052092643,0.21698332,0.018413503,6.229151e-05,0.017394938,2.1351007e-05,0.00089159346,0.00083299546,0.021424921,0.00018210667,2.8401624e-05,0.043083522,0.02689356,0.05056694,3.0595114e-05,2.9103734e-05,0.00012161595,6.0703707e-05,0.00024801257,4.4842724e-05,0.00012362821,0.21391824,7.444136e-05,4.5416036e-05,3.491696e-05,7.59697e-05
20,0.0045608687,0.0045475718,0.016608749,0.0006161386,0.012294713,0.043824933,0.0066269613,0.0079373475,0.014083819,3.6492704e-05,0.0006085056,0.016512878,0.016388452,0.021214359,0.015616555,9.814808e-05,0.022148944,0.00014044509,0.0006285686,0.10846337,0.004411994,2.415796e-05,0.0493108,0.00021698211,0.038965486,0.004848479,9.3413204e-05,0.031542536,0.027037749,9.629868e-06,3.7465757e-05,0.09399225,0.025208963,6.415257e-05,8.271252e-05,0.044871166,3.4536817e-05,0.022426084,4.997521e-05,0.00031941288,0.0033251815,3.236504e-05,1.23285545e-05,1.7403561e-05,6.0535942e-05,6.5614586e-05,0.00012536858,0.0014738314,7.414619e-05,0.00011570123,0.33809087,4.550995e-05,4.8739985e-06,5.059867e-05
21,0.0018532412,0.0022216104,0.004373886,0.00069611624,0.0036894009,9.615967e-05,3.6352616e-05,0.00014538449,0.0002528322,7.1218026e-05,0.00013093466,0.00094012805,0.0058871685,0.0072252452,0.0021185123,0.046879333,0.021446388,7.1904185e-05,0.0020271705,2.0317273e-05,0.0004305124,9.47658e-05,0.00017647752,0.00022955688,0.00026063932,0.00012817822,1.5080599e-05,0.00032053914,0.00011595143,1.5596723e-05,0.00031389762,7.580296e-05,0.006873306,0.00014257243,0.00040387348,0.00027607006,0.00015492796,0.00028448392,1.9706244e-05,0.00019402883,0.011947356,0.00013081974,3.2161327e-06,6.5224066e-07,5.859207e-06,9.524519e-05,7.928437e-05,0.05153212,0.011005752,8.7679364e-05,8.269454e-05,0.8142684,1.2708682e-06,5.0432707e-05
22,0.018662818,0.06582457,0.042249616,0.0034038946,0.022228653,0.0002668737,1.5048651e-05,0.047976963,3.734098e-05,3.0701885e-05,0.27206072,0.0018142982,0.0019764528,0.029596206,0.013347972,0.035637174,0.025183735,0.00037067744,0.24438362,0.00013533472,0.0016529048,5.563344e-05,5.954496e-05,0.0019988993,0.00037002118,0.00013583837,0.00028402792,0.00094286667,0.00024527268,1.1186157e-05,0.043664947,0.033443164,0.00014063586,0.00024167729,0.00030260882,0.027329234,3.2770775e-05,9.821701e-05,6.737104e-05,3.8858234e-05,0.062461022,3.9092272e-05,3.3583365e-05,3.919582e-06,5.7452646e-05,0.00015775382,4.6329227e-05,0.00012360053,0.00018712813,0.0002621178,9.472762e-05,0.00011485075,1.8881094e-05,8.121622e-05
23,0.003917074,0.0045996075,0.012200799,0.00067623757,0.009911234,0.007489894,0.0002812459,0.008068341,5.7069356e-05,0.0003381564,0.0046637408,0.01174599,0.0014865118,0.0007926273,0.0075422334,0.036400665,0.007981908,0.00025778342,0.0011117748,0.0125077125,0.00048448672,0.0095174005,0.00046788203,2.4487546e-05,0.004895289,0.0006065604,0.0001636879,0.026144419,0.0005211754,3.3606164e-05,4.607993e-05,0.00016542667,5.9040736e-05,5.110628e-05,0.013950587,3.8476726e-05,0.0018164861,0.0006134263,0.00016337018,3.595982e-05,0.00058811065,0.015676586,0.00031306574,4.6590008e-06,0.0003856242,0.00046166353,4.7201724e-05,2.8563147e-05,5.1760217e-05,0.00011802769,5.7379137e-05,1.7252145e-05,0.47868693,0.3117336
24,0.0032213384,0.010999535,0.0148445675,0.007837321,0.0004740244,0.00016808264,0.0008326042,0.029938543,7.332369e-05,0.00028846375,0.00048201863,0.02165654,0.00029456965,0.023829399,0.013237812,0.021430718,8.941723e-05,0.026637413,0.0025612821,0.00041753505,0.00019523471,0.58588684,0.0142743,5.7089495e-05,0.02626266,0.00013586876,0.00068685197,0.0001294088,0.0004462083,0.0002205223,0.10799933,6.3940075e-05,0.00031407454,0.00066050765,0.030785762,0.020467538,0.02774164,9.690723e-05,0.0002311418,8.676557e-05,0.00017590643,0.0004068785,4.3268068e-05,2.701649e-05,5.5786244e-05,0.0002457647,0.0024551651,1.644284e-05,0.00024615647,3.858806e-05,8.218946e-05,6.0052625e-05,1.9093177e-05,7.061846e-05
25,0.009706325,0.036533352,0.012425209,0.014001436,0.0055864947,0.008445833,0.00047388274,0.0058889394,0.19900331,0.00081920216,0.00016168864,0.0005418528,0.10077863,0.052545574,0.013644754,0.009212838,0.021627698,0.00016701745,0.0069413357,0.044239458,0.020396328,3.710992e-05,0.0026509787,0.0010616201,0.0026510395,0.00018324838,0.1002635,0.00096323044,0.018623099,1.0947048e-05,0.0003228948,0.09717693,0.06575569,0.0013763501,0.0009331509,0.03503614,0.00010673897,0.064662434,0.0007027392,0.017165428,6.269092e-05,0.0005973084,6.9999696e-05,1.9868434e-05,9.901231e-05,5.814614e-05,0.0001377181,4.2983935e-05,0.00044884384,0.025375234,8.5039486e-05,6.15258e-05,3.731462e-05,8.000561e-05
26,0.0046157,0.017402498,0.0027675875,0.014689443,0.0049223085,0.00031644685,0.0009848097,0.0011666738,0.00023842521,0.0001850163,0.0014363787,0.160184,0.03144973,0.0028240737,0.051810134,0.0011074974,0.01380232,0.17379941,0.0018550513,0.00034481534,0.03551606,3.740532e-05,0.00037463912,0.02913217,0.016343486,0.0014460535,0.001179053,0.0011336077,0.029297361,8.2815466e-05,0.04835096,0.0040419195,0.0016220253,0.0027374723,0.00045505166,0.03649158,0.21474116,4.8988597e-05,0.0022683735,0.00020756207,0.00031126448,0.00025090488,5.271814e-05,4.4371227e-05,0.00017416802,0.0005377453,0.0014044183,0.00015148331,0.0004105252,0.00070538296,0.00044452897,0.08392795,5.4773245e-05,0.00011988508
27,0.029634528,0.0070829247,0.12319159,0.030416662,0.05788975,0.0126092285,0.0017688208,0.014063375,0.00782348,0.16872853,0.0072440156,0.047206275,0.07331951,0.0030334154,0.0032176469,0.018833607,0.013039124,0.0022288316,0.020228047,0.004060656,0.016601529,8.711471e-05,0.20063275,0.014148295,0.0019403077,0.0019418724,0.006314659,0.00310229,0.009949344,8.6777e-05,0.011010978,0.0011441878,0.0058516418,0.0011692749,0.027125537,0.008716094,0.0022760644,0.004993588,0.0027087014,0.0015377447,0.0069227004,0.000981415,0.00014849329,6.933094e-05,0.006744635,0.0013907993,0.002323255,0.00015095931,0.0060382094,0.0043079164,0.00016530116,0.0012829046,9.710465e-05,0.0024181982
28,0.008090927,0.015438113,0.013304242,0.0062274206,0.01145376,0.026454687,0.0057835365,0.0046242727,0.10004535,0.030361306,0.0028345266,0.011442794,0.0034324313,0.0018579696,0.0019174071,0.026597619,0.02707476,0.00016939316,0.0025083034,0.00067567785,0.031757485,0.0017249673,0.0015032883,0.113173135,0.0035482242,0.00027328994,0.12649512,0.003063411,0.03942534,4.05138e-05,0.0016520363,0.0012029988,0.031926494,0.11346156,0.00084932894,0.0007914091,0.000979855,0.000808609,0.0015567301,0.00033993064,0.0024743436,0.002583336,1.467072e-05,2.2472508e-05,0.00022950425,0.106721,0.0006006427,0.00085746404,0.1081748,0.0027226123,0.00021923434,0.00022961386,2.1087952e-05,0.00026097984
29,0.021766134,0.01745441,0.05027121,0.0024654602,0.0070589054,0.01006806,0.0072141727,0.012247865,0.30245233,0.0026232954,0.0003170533,0.010026985,0.008983203,0.0027964457,0.005737631,0.009391367,0.008031783,0.0002763127,0.037993107,0.004142336,0.017692411,0.0006718925,0.00040929997,0.004408702,0.05889793,0.0011855798,0.005601724,0.002786374,0.018884849,2.5702959e-05,0.00017799599,0.0027977685,0.0021795146,0.000499624,0.0021916924,0.0041926675,0.0038256946,0.001194038,0.0012968798,0.0019584328,0.0015309975,0.15061723,1.4535696e-05,0.00016492764,0.0012932455,0.004267979,0.00058476394,0.00017503512,0.00063646404,0.1865044,0.00071623217,0.00024990673,6.354037e-05,0.0009837622
30,0.07781382,0.013589848,0.10224379,0.0024881996,0.02455881,0.14216815,0.0017837536,0.028674971,0.0006548766,0.00020554007,0.0024768016,0.0009770396,0.034787554,0.086525105,0.0013184618,9.0825706e-05,0.06366547,0.0002533155,0.002688141,0.0007832302,0.008685007,0.00042362252,0.010906939,0.00043898757,0.013932743,0.00041984094,0.00013987503,0.095169954,0.044989318,8.43302e-06,0.2231633,0.0014079458,0.0020986297,0.0002125674,0.0004825838,9.738597e-05,0.000119042,0.000276776,0.0033909595,0.0012520851,0.00097447104,0.00026440105,4.640839e-05,4.6812343e-05,0.00010599066,0.00033279392,0.00078997534,0.00022623946,0.00029327447,0.00094880717,0.00023425205,0.00020109725,4.545923e-05,0.0001263172
31,0.063704655,0.009110574,0.024542619,0.012719252,0.0049086222,0.002177987,0.001569403,0.044270925,0.22485392,0.00078058045,0.0004651662,0.009018658,0.008750249,0.011643824,0.0017307401,0.0054913326,0.0009213916,0.00020112786,0.0038335882,0.0006811265,0.011270388,0.0010521669,0.13857065,0.000991557,0.100829124,0.0019964848,0.0055984734,0.0028497488,0.00822718,3.4443576e-05,0.0005947049,0.26556158,0.0024458326,0.006397537,0.0062854686,0.0028768152,0.0011096488,0.0003101323,0.0018376333,0.001026524,0.00055489695,0.00021926513,0.00018284273,9.174568e-05,0.0006437072,0.0016183296,0.0005102556,0.00087749335,0.0010195001,0.0013653332,0.00013338587,0.0013016774,5.2625608e-05,0.00018719333
32,0.03264677,0.07273854,0.007686734,0.00057831325,0.0085783675,9.499805e-06,0.0005762979,0.0019225006,0.020763744,0.00010573931,0.015908606,0.0023380807,0.021108968,0.02768589,0.054874673,0.00059511996,0.06361089,0.070606366,0.011580517,6.26125e-05,0.03194753,0.0004481173,0.040319715,0.04939365,4.6396297e-05,0.000104563886,0.0006725049,0.24852812,0.00078868057,6.7263145e-06,8.445007e-05,0.14894636,0.0004212471,0.00077360537,0.00028905433,6.197548e-05,0.00048532177,0.00010567893,0.061212983,7.342665e-05,2.7265434e-05,4.7336904e-05,6.5742264e-05,6.135163e-06,3.685919e-05,0.000118799464,6.196522e-05,1.9746123e-05,0.0002229094,0.00014367406,0.00032163702,0.000107511456,7.3499687e-06,0.00012491248
33,0.09581879,0.033894673,0.0130002545,0.09110126,0.024626948,5.5563676e-05,0.00018921276,0.17749651,0.000154575,0.000137835,0.00037171645,0.005568587,0.001365185,0.06872407,0.016671771,0.00040889252,0.008057338,0.0002575256,0.0006305931,6.527003e-05,0.0002036414,0.00032339297,0.0014602484,0.00016254971,0.007029007,0.0002913788,0.0001368991,0.100287534,0.00047437038,1.6761025e-05,0.000893854,0.0016284718,0.003684616,0.00046385577,0.0002065226,0.00040745444,0.00061509723,8.26893e-05,0.00021900769,0.00033177258,0.0011033389,0.00020928179,1.1030133e-05,3.0874402e-05,0.3321401,0.00041514638,0.0075232936,0.00031840324,0.00012423082,0.00011975835,0.00021735179,7.3982876e-05,2.3483104e-05,0.00017421372
34,0.015732905,0.009604055,0.017697524,0.004210595,0.022687411,0.005522308,0.00026054238,0.008829608,0.0009871896,0.2321846,0.00092038175,0.0048270887,0.025892358,0.00092616514,0.050750617,0.0041280147,0.02530704,9.999732e-05,0.16557536,0.0015888453,0.021044316,1.2413559e-05,8.193657e-05,0.041675616,0.00044699476,0.010207338,0.001182523,0.0062358147,0.00042958598,8.1944e-06,0.00091603905,0.0020888844,0.052637484,0.0065513197,0.01302338,0.006782468,0.00013004104,0.0025445006,0.00031742777,0.023753675,0.004322221,0.00014552214,4.964613e-06,6.00063e-06,0.00030903873,0.045596153,0.00047592958,0.13914678,7.5446056e-05,0.021821879,3.6904337e-05,0.00018200376,1.6854723e-05,5.7704507e-05
35,0.0014273765,0.004309998,0.008680796,0.013293376,0.008813925,0.00043214695,0.016118316,0.013716615,2.441153e-05,0.0018427832,0.001439189,0.014772764,0.019126179,0.0070342747,0.0004793412,0.0015300262,0.036303025,0.009136112,0.010131691,0.027314745,0.010097303,0.0074688224,0.0002991385,0.00016499394,0.0040301695,0.0016845656,0.04830947,0.0003144213,0.0013066529,3.107404e-05,0.0003759536,2.9070035e-05,0.0076179025,2.0265956e-05,0.00045150917,0.007978412,0.0058996845,0.020170987,0.00019885848,9.127578e-05,0.0012578047,0.009046203,5.4881883e-05,0.31685874,1.7920931e-05,0.0002613135,0.006750119,0.22685026,0.06298428,0.0039726244,0.05928086,8.8648165e-05,6.75377e-06,0.00010175376
