ligand_receptor,lr_id
WNT3A_FZD2_LRP5,1719
WNT3A_FZD2_LRP6,1720
WNT3A_FZD3_LRP5,1721
WNT3A_FZD3_LRP6,1722
WNT3A_FZD4_LRP5,1723
WNT3A_FZD4_LRP6,1724
WNT3A_FZD5_LRP5,1725
WNT3A_FZD5_LRP6,1726
WNT3A_FZD6_LRP5,1727
WNT3A_FZD6_LRP6,1728
WNT3A_FZD7_LRP5,1729
WNT3A_FZD7_LRP6,1730
WNT3A_FZD8_LRP5,1731
WNT3A_FZD8_LRP6,1732
WNT3A_FZD9_LRP5,1733
WNT3A_FZD9_LRP6,1734
WNT3_FZD10_LRP5,1735
WNT3_FZD10_LRP6,1736
WNT3_FZD1_LRP5,1737
WNT3_FZD1_LRP6,1738
WNT3_FZD2_LRP5,1739
WNT3_FZD2_LRP6,1740
WNT3_FZD3_LRP5,1741
WNT3_FZD3_LRP6,1742
WNT3_FZD4_LRP5,1743
WNT3_FZD4_LRP6,1744
WNT3_FZD5_LRP5,1745
WNT3_FZD5_LRP6,1746
WNT3_FZD6_LRP5,1747
WNT3_FZD6_LRP6,1748
WNT3_FZD7_LRP5,1749
WNT3_FZD7_LRP6,1750
WNT3_FZD8_LRP5,1751
WNT3_FZD8_LRP6,1752
WNT3_FZD9_LRP5,1753
WNT3_FZD9_LRP6,1754
WNT4_FZD10_LRP5,1755
WNT4_FZD10_LRP6,1756
WNT4_FZD1_LRP5,1757
WNT4_FZD1_LRP6,1758
WNT4_FZD2_LRP5,1759
WNT4_FZD2_LRP6,1760
WNT4_FZD3_LRP5,1761
WNT4_FZD3_LRP6,1762
WNT4_FZD4_LRP5,1763
WNT4_FZD4_LRP6,1764
WNT4_FZD5_LRP5,1765
WNT4_FZD5_LRP6,1766
WNT4_FZD6_LRP5,1767
WNT4_FZD6_LRP6,1768
WNT4_FZD7_LRP5,1769
WNT4_FZD7_LRP6,1770
WNT4_FZD8_LRP5,1771
WNT4_FZD8_LRP6,1772
WNT4_FZD9_LRP5,1773
WNT4_FZD9_LRP6,1774
WNT5A_FZD1,1775
WNT5A_FZD10,1776
WNT5A_FZD2,1777
WNT5A_FZD3,1778
WNT5A_FZD4,1779
WNT5A_FZD5,1780
WNT5A_FZD6,1781
WNT5A_FZD7,1782
WNT5A_FZD8,1783
WNT5A_FZD9,1784
WNT5A_MCAM,1785
WNT5B_FZD1,1786
WNT5B_FZD10,1787
WNT5B_FZD2,1788
WNT5B_FZD3,1789
WNT5B_FZD4,1790
WNT5B_FZD5,1791
WNT5B_FZD6,1792
WNT5B_FZD7,1793
WNT5B_FZD8,1794
WNT5B_FZD9,1795
WNT6_FZD10_LRP5,1796
WNT6_FZD10_LRP6,1797
WNT6_FZD1_LRP5,1798
WNT6_FZD1_LRP6,1799
WNT6_FZD2_LRP5,1800
WNT6_FZD2_LRP6,1801
WNT6_FZD3_LRP5,1802
WNT6_FZD3_LRP6,1803
WNT6_FZD4_LRP5,1804
WNT6_FZD4_LRP6,1805
WNT6_FZD5_LRP5,1806
WNT6_FZD5_LRP6,1807
WNT6_FZD6_LRP5,1808
WNT6_FZD6_LRP6,1809
WNT6_FZD7_LRP5,1810
WNT6_FZD7_LRP6,1811
WNT6_FZD8_LRP5,1812
WNT6_FZD8_LRP6,1813
WNT6_FZD9_LRP5,1814
WNT6_FZD9_LRP6,1815
WNT7A_FZD10_LRP5,1816
WNT7A_FZD10_LRP6,1817
WNT7A_FZD1_LRP5,1818
WNT7A_FZD1_LRP6,1819
WNT7A_FZD2_LRP5,1820
WNT7A_FZD2_LRP6,1821
WNT7A_FZD3_LRP5,1822
WNT7A_FZD3_LRP6,1823
WNT7A_FZD4_LRP5,1824
WNT7A_FZD4_LRP6,1825
WNT7A_FZD5_LRP5,1826
WNT7A_FZD5_LRP6,1827
WNT7A_FZD6_LRP5,1828
WNT7A_FZD6_LRP6,1829
WNT7A_FZD7_LRP5,1830
WNT7A_FZD7_LRP6,1831
WNT7A_FZD8_LRP5,1832
WNT7A_FZD8_LRP6,1833
WNT7A_FZD9_LRP5,1834
WNT7A_FZD9_LRP6,1835
WNT7B_FZD10_LRP5,1836
WNT7B_FZD10_LRP6,1837
WNT7B_FZD1_LRP5,1838
WNT7B_FZD1_LRP6,1839
WNT7B_FZD2_LRP5,1840
WNT7B_FZD2_LRP6,1841
WNT7B_FZD3_LRP5,1842
WNT7B_FZD3_LRP6,1843
WNT7B_FZD4_LRP5,1844
WNT7B_FZD4_LRP6,1845
WNT7B_FZD5_LRP5,1846
WNT7B_FZD5_LRP6,1847
WNT7B_FZD6_LRP5,1848
WNT7B_FZD6_LRP6,1849
WNT7B_FZD7_LRP5,1850
WNT7B_FZD7_LRP6,1851
WNT7B_FZD8_LRP5,1852
WNT7B_FZD8_LRP6,1853
WNT7B_FZD9_LRP5,1854
WNT7B_FZD9_LRP6,1855
WNT8A_FZD10_LRP5,1856
WNT8A_FZD10_LRP6,1857
WNT8A_FZD1_LRP5,1858
WNT8A_FZD1_LRP6,1859
WNT8A_FZD2_LRP5,1860
WNT8A_FZD2_LRP6,1861
WNT8A_FZD3_LRP5,1862
WNT8A_FZD3_LRP6,1863
WNT8A_FZD4_LRP5,1864
WNT8A_FZD4_LRP6,1865
WNT8A_FZD5_LRP5,1866
WNT8A_FZD5_LRP6,1867
WNT8A_FZD6_LRP5,1868
WNT8A_FZD6_LRP6,1869
WNT8A_FZD7_LRP5,1870
WNT8A_FZD7_LRP6,1871
WNT8A_FZD8_LRP5,1872
WNT8A_FZD8_LRP6,1873
WNT8A_FZD9_LRP5,1874
WNT8A_FZD9_LRP6,1875
WNT8B_FZD10_LRP5,1876
WNT8B_FZD10_LRP6,1877
WNT8B_FZD1_LRP5,1878
WNT8B_FZD1_LRP6,1879
WNT8B_FZD2_LRP5,1880
WNT8B_FZD2_LRP6,1881
WNT8B_FZD3_LRP5,1882
WNT8B_FZD3_LRP6,1883
WNT8B_FZD4_LRP5,1884
WNT8B_FZD4_LRP6,1885
WNT8B_FZD5_LRP5,1886
WNT8B_FZD5_LRP6,1887
WNT8B_FZD6_LRP5,1888
WNT8B_FZD6_LRP6,1889
WNT8B_FZD7_LRP5,1890
WNT8B_FZD7_LRP6,1891
WNT8B_FZD8_LRP5,1892
WNT8B_FZD8_LRP6,1893
WNT8B_FZD9_LRP5,1894
WNT8B_FZD9_LRP6,1895
WNT9A_FZD10_LRP5,1896
WNT9A_FZD10_LRP6,1897
WNT9A_FZD1_LRP5,1898
WNT9A_FZD1_LRP6,1899
WNT9A_FZD2_LRP5,1900
WNT9A_FZD2_LRP6,1901
WNT9A_FZD3_LRP5,1902
WNT9A_FZD3_LRP6,1903
WNT9A_FZD4_LRP5,1904
WNT9A_FZD4_LRP6,1905
WNT9A_FZD5_LRP5,1906
WNT9A_FZD5_LRP6,1907
WNT9A_FZD6_LRP5,1908
WNT9A_FZD6_LRP6,1909
WNT9A_FZD7_LRP5,1910
WNT9A_FZD7_LRP6,1911
WNT9A_FZD8_LRP5,1912
WNT9A_FZD8_LRP6,1913
WNT9A_FZD9_LRP5,1914
WNT9A_FZD9_LRP6,1915
WNT9B_FZD10_LRP5,1916
WNT9B_FZD10_LRP6,1917
WNT9B_FZD1_LRP5,1918
WNT9B_FZD1_LRP6,1919
WNT9B_FZD2_LRP5,1920
WNT9B_FZD2_LRP6,1921
WNT9B_FZD3_LRP5,1922
WNT9B_FZD3_LRP6,1923
WNT9B_FZD4_LRP5,1924
WNT9B_FZD4_LRP6,1925
WNT9B_FZD5_LRP5,1926
WNT9B_FZD5_LRP6,1927
WNT9B_FZD6_LRP5,1928
WNT9B_FZD6_LRP6,1929
WNT9B_FZD7_LRP5,1930
WNT9B_FZD7_LRP6,1931
WNT9B_FZD8_LRP5,1932
WNT9B_FZD8_LRP6,1933
WNT9B_FZD9_LRP5,1934
WNT9B_FZD9_LRP6,1935
XCL1_XCR1,1936
XCL2_XCR1,1937
