,Proximal Tubule,Principal Cells,Thick Ascending Limb,Intercalated Cells Type A,Endothelial Cell,Distal Convoluted Tubule,Connecting Tubule,Mesangial Cells,Intercalated Cells Type B,Leukocyte
414,0.44710842,0.26063338,0.26173556,0.009219911,0.008668666,0.006435175,0.0014903174,0.002590711,0.0003329084,0.0017849901
415,0.088798754,0.057609405,0.017704574,0.004031092,0.5497,0.0039912183,0.0010584142,0.27683014,0.00014426908,0.00013206221
416,0.0005200756,0.00055782736,6.4345045e-06,0.0073694326,0.018165303,6.926793e-05,5.8361757e-06,0.039538927,2.402826e-05,0.9337429
417,0.06357013,0.084158085,0.06149783,0.069929115,0.07751108,0.0050979755,0.0018288041,0.6359881,0.0001237196,0.00029510536
418,0.013188602,0.021483555,0.00086267927,0.060002685,6.360753e-05,0.00010197545,0.00011090015,6.605297e-05,0.7995237,0.104596265
419,0.044847663,0.007199506,0.008446465,0.02845003,0.88312286,0.003653461,0.003026874,0.016504548,0.0022223587,0.0025262786
420,0.1328409,0.026126128,0.29880872,0.53020656,0.0028251272,0.0008132856,0.0013853462,0.0047703027,0.0006331177,0.0015904218
421,0.02613314,0.18813524,0.0054281782,0.18289134,0.0013955423,0.0074721477,0.5844257,0.0022752185,0.0006681238,0.0011753688
422,0.043094806,0.033611428,0.01976837,0.10295213,0.0010175592,0.00239893,0.0023239139,0.0010073219,0.79307044,0.00075515796
423,0.15113871,0.12855852,0.083623126,0.01926824,0.057051286,0.007523723,0.3884393,0.15467161,0.0066009588,0.0031245302
424,0.011353057,0.021669358,0.027347432,0.0038535295,0.023746224,0.057301335,0.004871595,0.0011564031,1.4979297e-05,0.84868604
425,0.4564352,0.32791322,0.00576625,0.044155587,0.08591219,0.026782952,0.0031200678,0.042972736,0.0022947073,0.0046471194
426,0.20089841,0.020682594,0.012688201,0.0033673376,0.7281457,0.0008885273,0.0017708022,0.030042777,0.00096917513,0.0005464605
427,0.03686718,0.0031518247,0.0023607698,0.016451111,0.5264772,0.01367191,0.0021041383,0.38157555,0.0018143469,0.015526037
428,0.19953293,0.07581328,0.15534163,0.32171553,0.009509133,0.18871437,0.020027617,0.02760014,0.00059728447,0.0011481585
429,0.026198661,0.010508216,0.010700175,0.10148911,0.0023946394,0.00015057104,0.00012871221,0.0051861256,0.8431521,9.171013e-05
430,0.21657182,0.21281986,0.49086112,0.006851066,0.0056515303,0.014644571,0.008389352,0.03626729,0.0050811716,0.0028621813
431,0.05369849,0.034425396,0.0022726222,0.0035580448,0.6832191,0.21847753,0.0023519786,0.0018373561,0.00011438419,4.5184846e-05
432,0.05384614,0.087283745,0.053652667,0.18170826,0.18959285,0.003237446,0.2935206,0.13482057,0.0006599401,0.0016776772
433,0.06374765,0.08660565,0.0036964165,0.3784984,0.0070410175,0.00034104422,0.4564121,0.00021674072,0.000111404355,0.0033294854
434,0.1551732,0.11455478,0.48903146,0.08726607,0.057031993,0.014733102,0.0168893,0.019259788,0.0033463195,0.042714022
435,0.017211284,0.1387826,0.16173927,0.02023638,0.011729152,0.64257616,0.0017710087,0.003924264,0.0005221592,0.0015077217
436,0.0705614,0.119423665,0.005165965,0.158892,0.014401797,0.014316875,0.32321262,0.27199817,0.00022012876,0.021807369
437,0.15056187,0.02999013,0.0065353294,0.79663825,0.012051741,0.0006616836,0.0018457611,0.0005454067,0.00089837384,0.00027138166
438,0.042852607,0.10990012,0.0319077,0.037315782,0.001798944,0.23332216,0.5065066,0.033592697,0.0008719039,0.0019314347
439,0.2169532,0.078691214,0.047421332,0.216419,0.002715764,0.40844616,0.010310238,0.015899638,0.0017361891,0.0014073469
440,0.20280463,0.10405059,0.18171526,0.0060280054,0.0033007814,0.0010979404,0.49851623,0.0007070873,0.00061313674,0.0011663015
441,0.10844164,0.09490114,0.25743392,0.08943275,0.022203652,0.36735383,0.028433876,0.028096318,0.0020112249,0.0016916591
442,0.06261517,0.10690798,0.0048297616,0.0027973992,0.24881667,0.0007288503,0.5577735,0.008268525,0.00050436426,0.0067578093
443,0.18397085,0.14413613,0.23868796,0.35631207,0.017727358,0.0012509619,0.052196566,0.00074373814,0.0013596338,0.0036146643
444,0.14083143,0.20546079,0.022859918,0.015142036,0.00794506,0.003828124,0.5992144,0.0030249793,0.0009678822,0.00072540855
445,0.024569,0.12380814,0.12106875,0.011612913,0.008323256,0.18879455,0.49098542,0.028218389,0.0010189937,0.0016006416
446,0.05751945,0.045797713,0.08188982,0.0016944635,0.30807343,0.11826469,0.047122832,0.33937156,0.00014572036,0.000120269644
447,0.00972613,0.020937448,0.03697193,0.0337644,0.06607262,0.0003809264,0.00012273675,0.0046130475,0.82717574,0.00023509798
448,0.014725405,0.0035440943,0.12253997,0.008975763,0.8399347,0.0033525918,0.0012021956,0.00094974437,0.0022335837,0.0025419607
449,0.6485574,0.3134075,0.029648246,0.0016500682,0.000976835,0.003559513,0.00017160283,0.0005771493,0.0007958567,0.0006557621
450,0.09747113,0.0036437435,0.0010418078,0.000109912326,0.890815,0.0016295748,0.00025264913,0.0043186625,9.032102e-05,0.00062717305
451,0.41836593,0.18484944,0.27173743,0.017201921,0.018208655,0.04551932,0.028632978,0.002805505,0.0030526062,0.00962614
452,0.033043504,0.055485614,0.032846663,0.3898571,0.01264,0.23742223,0.23672155,0.00068064674,0.00014229176,0.0011603882
453,0.24733841,0.23943847,0.12723202,0.3221843,0.030831115,0.01775564,0.0016251153,0.012153271,0.0010061258,0.00043555733
454,0.17071475,0.017221397,0.0075654523,0.7068844,0.018409774,0.040372808,0.013763691,0.012823153,0.0071244435,0.005120108
455,0.3134826,0.020095898,0.011656174,0.3475224,0.29473704,0.0025042107,0.007728261,0.0014295198,0.000546939,0.00029691824
456,0.08322997,0.061111372,0.11112288,0.7196356,0.00416291,0.0061219386,0.003205988,0.009523783,0.00031474393,0.0015707426
457,0.033635095,0.109196626,0.29333556,0.04659965,0.037725322,0.19894472,0.2795855,0.0003672555,1.9759907e-05,0.00059054047
458,0.15233389,0.107309856,0.3786228,0.09226194,0.016628541,0.04021236,0.044560466,0.165385,0.0019586359,0.0007264567
459,0.0830814,0.09035198,0.1548833,0.054984175,0.010905161,0.42254356,0.17754368,0.0007427903,0.00040025488,0.004563693
460,0.52492225,0.2713128,0.1576123,0.023138497,0.00942433,0.0015479493,0.0021305785,0.0031608585,0.0013153952,0.005434898
461,0.08469862,0.26083717,0.20244086,0.006742631,0.0113736745,0.080037445,0.345306,0.0038772952,0.0029920787,0.001694101
462,0.11947784,0.12910967,0.38004765,0.0041678813,0.0051905443,0.1159077,0.0015483577,0.2430239,0.00086230686,0.0006641728
463,0.07851445,0.1201035,0.25841063,0.04858377,0.08474471,0.14482272,0.11468136,0.14915143,0.00026831336,0.0007192038
464,0.42360654,0.29073486,0.06761586,0.074632354,0.031120108,0.029615618,0.029844001,0.045192298,0.003266803,0.0043715057
465,0.051378593,0.06270992,0.18319573,0.28176475,0.005566445,0.17300236,0.08340569,0.15257195,0.0027097755,0.0036947203
466,0.0022014685,0.004098343,0.0018596925,0.00036982,0.98815316,0.0008514774,0.0013519629,0.00062075135,0.00014494573,0.00034842954
467,0.031776115,0.105446145,0.20391573,0.2328417,0.02304014,0.38580626,0.01111761,0.00056796626,0.0014443739,0.004043982
468,0.07073593,0.07714923,0.25291288,0.46966368,0.017062178,0.009267854,0.05577757,0.042878106,0.0028835095,0.0016689714
469,0.111830026,0.261089,0.0036705767,0.0016632807,0.0036515684,0.006638,0.6088356,0.0018568981,5.6855253e-05,0.00070821855
470,0.17745769,0.064763516,0.2447246,0.044929557,0.023071071,0.0132109905,0.0025126783,0.42838186,0.0005664964,0.00038153108
471,0.2854794,0.23067747,0.25777003,0.03208898,0.029039418,0.052842353,0.08033327,0.013063062,0.010953346,0.0077527068
472,0.00020152486,0.002678659,0.00010414042,7.404022e-05,0.020968096,0.00034874966,0.00017128515,0.00013703994,5.508566e-05,0.9752614
473,0.30090326,0.3688262,0.06900357,0.010668232,0.003950601,0.2173196,0.013043199,0.012747719,0.00049458945,0.0030430846
474,0.11108271,0.08898614,0.12275141,0.3346114,0.011537244,0.30795324,0.0025899059,0.010729438,0.00038268775,0.0093757715
475,0.19097026,0.16027878,0.31808266,0.032079697,0.005622297,0.2725678,0.0062444783,0.009911617,0.00042617365,0.003816154
476,0.19503887,0.12574126,0.18820892,0.0076694037,0.015338584,0.00205423,0.009674354,0.4544229,0.0012608174,0.0005906569
477,0.023007752,0.040850423,0.010586414,0.31893295,0.05859583,0.0017065011,0.0019444505,0.5430307,0.0003237869,0.0010211004
478,0.13569333,0.20770772,0.16173962,0.09326095,0.042497933,0.22149292,0.1272991,0.0030758097,0.0034163918,0.0038162346
479,0.08899465,0.10024202,0.012537528,0.7483727,0.01456313,0.023715554,0.006731626,0.001000417,0.002075679,0.0017666928
480,0.09386368,0.29772425,0.006096825,0.014979384,0.444952,0.08610282,0.0016579116,0.050222237,0.0015638169,0.0028369762
481,0.08337597,0.154293,0.22271849,0.0022932766,0.022509009,0.5017822,0.0031320963,0.0039600222,0.002457267,0.003478697
482,0.021339785,0.13170142,0.19098206,0.0060933153,0.0043204525,0.00013965004,0.45005614,0.19143774,0.0036977376,0.00023172887
483,0.36479163,0.13214774,0.14971381,0.32383928,0.0026569876,0.0056496835,0.0020550487,0.017602684,0.0013926622,0.00015055497
484,0.37477592,0.30646247,0.13796462,0.02199149,0.0015914658,0.14895938,0.0017703692,0.0020539463,0.0003968653,0.004033469
485,0.2450836,0.17795646,0.22403336,0.045723654,0.016949613,0.0068095154,0.017772473,0.25201946,0.0020105778,0.011641277
486,0.080396116,0.09979831,0.17789668,0.6068584,0.0050977957,0.01980218,0.0023736763,0.0067045134,0.00052825233,0.0005440449
487,0.062886834,0.10222851,0.0020188396,0.004248977,0.3947703,0.0050780266,0.42413357,0.0034734926,0.0009797461,0.00018161605
488,0.25151834,0.17853779,0.0043692323,0.0070760814,0.0012628462,0.0020174973,0.00022832808,0.55378133,0.0009144118,0.00029422384
489,0.110218085,0.12501487,0.31430823,0.07058994,0.013246118,0.02968764,0.30979386,0.02258751,0.0011024979,0.0034511858
490,0.16492085,0.2462603,0.092391,0.07288685,0.01942543,0.027427064,0.36935696,0.0042061154,0.00045814257,0.0026673675
491,0.6933902,0.0071183485,0.00649665,0.012688031,0.20103301,0.003431925,0.017548082,0.05145827,0.0019045736,0.0049308846
492,0.22469616,0.26001614,0.055691365,0.0036225577,0.0011297378,0.44569862,0.0048303944,0.0017162864,0.00040071167,0.002198057
493,0.21517618,0.21479256,0.29938918,0.021078825,0.043301772,0.011520977,0.037060976,0.15642016,0.00024017852,0.0010192159
494,0.30938044,0.02583387,0.017536996,0.641951,0.0017248384,0.00045245013,0.001886453,0.00069213787,0.00037496674,0.00016680334
495,0.045394234,0.16237885,0.031036135,0.050586183,0.009983158,0.33079422,0.35874465,0.004985711,0.005037979,0.0010588879
496,0.15566055,0.2330432,0.014091645,0.010794767,0.0035803427,0.005761058,0.569782,0.0062020654,0.0003433036,0.0007410166
497,0.06370893,0.11213039,0.016046537,0.024579607,0.76979464,0.002552683,0.0053545255,0.0019067858,0.0010261956,0.0028996263
498,0.22085154,0.21222696,0.21091564,0.1176885,0.11558587,0.10504499,0.00028990125,0.014816943,0.0017359615,0.0008436685
499,0.35160333,0.21662773,0.31438047,0.0042499634,0.017321872,0.03850513,0.037330724,0.005638704,0.002111437,0.01223073
500,0.05265439,0.0065978887,0.14756244,0.36834595,0.055298004,0.0021048402,0.01331396,0.000119455224,0.00017937632,0.3538237
501,0.16612199,0.28678855,0.09235098,0.017097533,0.012141644,0.004350834,0.4069576,0.0050663315,0.0014803521,0.007644103
502,0.056922663,0.053410567,0.3160121,0.14030169,0.016060915,0.3686125,0.0122632235,0.03147299,0.00431619,0.0006270872
503,0.63846457,0.33162776,0.006121217,0.0036213177,0.0057945545,0.0009501931,0.0039934684,0.002516523,0.0032057252,0.0037047155
504,0.031122528,0.021378065,0.007839448,0.004247044,0.0041598966,0.0008097855,0.00047271783,0.040688276,5.743944e-05,0.88922477
505,0.30827892,0.13065141,0.36679077,0.019060235,0.005764275,0.119279705,0.020721838,0.015762802,0.0010318903,0.01265833
506,0.058509734,0.06066405,0.16748287,0.12298747,0.11024221,0.47648305,0.0016718993,0.0017232578,6.181918e-05,0.00017365938
507,0.19082136,0.25758687,0.06421816,0.0066076447,0.012588163,0.010427528,0.45491093,0.0022968878,0.00017500561,0.00036750155
508,0.26679373,0.23647213,0.35391986,0.057966635,0.01794109,0.020588558,0.002632305,0.03909258,0.0002569254,0.0043360656
509,0.03161038,0.03127501,0.0072665433,0.23026332,0.0036713174,0.047600232,0.0004873075,0.07639352,0.5692421,0.002190279
510,0.13026862,0.16375205,0.65117645,0.029590532,0.0047572516,0.0052318447,0.001051752,0.004609852,0.0008320793,0.008729562
511,0.43306878,0.038942855,0.49028102,0.018286463,0.00046725236,0.0028703974,0.008547327,0.00038834923,0.0012801527,0.005867404
512,0.3265324,0.16285022,0.3791851,0.020546198,0.004412936,0.000565337,0.0888999,0.014451341,0.0018737192,0.0006828056
513,0.0068493304,0.007655063,0.00025620314,0.0015326787,0.76107514,0.0020499276,0.0010671767,0.21824141,0.0004014822,0.0008716479
514,0.16150863,0.018395046,0.15910563,0.46562362,0.18683514,0.005123769,0.0006760703,0.0024439218,0.00010648659,0.00018160604
515,0.052919608,0.07808758,0.17829725,0.3313721,0.13368118,0.22291827,0.00042813516,0.0014908595,6.9010945e-05,0.00073599926
516,0.07670999,0.0792726,0.33238748,0.03393455,0.45124137,0.0075340113,0.008925329,0.003595925,0.00042913653,0.0059695276
517,0.14616756,0.076268144,0.45252004,0.0059439675,0.30360374,0.0017107287,0.0042682085,0.0022388066,0.0031167099,0.004162142
518,0.032747913,0.07506627,0.006439187,0.009250156,0.010031902,0.11364117,0.13653623,0.6143311,0.00017279408,0.0017832438
519,0.76671124,0.17207439,0.0051186047,0.014997665,0.008554743,0.0031171779,0.014146607,0.01097677,0.002663804,0.0016390692
520,0.000623881,0.00020201084,0.0003851547,0.00020587876,0.99659806,5.5583838e-05,0.0010277895,0.00030490683,9.3517425e-05,0.00050314
521,0.012327881,0.011974483,0.0057711075,0.08351315,0.0014317583,0.02361671,0.0045969784,0.85334766,0.0018002259,0.0016200799
522,0.08962459,0.020490482,0.02606886,0.85886806,0.0012479993,0.0018247416,0.0005985575,0.0003959556,0.0005011245,0.00037952195
523,0.37576595,0.16798668,0.002680753,0.023892367,0.0017841854,0.41459098,0.0041970094,0.0031750058,0.0028123632,0.0031145746
524,0.9714723,0.003812451,0.0038255146,0.0051433537,0.0037826167,0.0023444484,0.004716614,0.0037019893,0.00066832145,0.0005323653
525,0.45080927,0.30963978,0.02184075,0.03998278,0.15242216,0.011212933,0.0031753543,0.0055709174,0.00081082195,0.004535249
526,0.18106075,0.20928583,0.09824105,0.047563955,0.026917484,0.033243507,0.39387834,0.004711381,0.0027491208,0.0023486922
527,0.56992906,0.40554115,0.0026549355,0.008497335,0.0027131697,0.0006796924,0.007574908,0.0008364479,0.00031825213,0.0012551233
528,0.048053324,0.30003548,0.016554777,0.002503094,0.0042523458,0.0031900671,0.6145632,0.006318675,0.0030966324,0.0014323846
529,0.02698074,0.02729175,0.003150374,0.11227649,0.0059411665,0.0022617658,0.004423281,0.0048213773,0.80871195,0.0041411277
530,0.026562115,0.03614288,0.08585766,0.14054453,0.0020371673,0.0030634408,0.02081948,0.0017048001,0.68153787,0.0017300838
531,0.19441542,0.057381168,0.12680028,0.012814533,0.030773986,0.0026700543,0.0008577338,0.5737139,0.00031068586,0.00026226486
532,0.5372722,0.3369701,0.011589739,0.024618551,0.015616521,0.0047015734,0.016659843,0.018945158,0.0009834769,0.032642864
533,0.16664852,0.26617783,0.11899203,0.013231515,0.0026636783,0.3745774,0.01704578,0.036632515,0.0017627069,0.002267942
534,0.027649961,0.026002647,0.013514978,0.00046396986,0.0027116258,0.022519227,0.03701371,0.86987096,0.00010039503,0.00015254632
535,0.41984373,0.42651388,0.012083823,0.005960449,0.0075835595,0.0010785599,0.116406515,0.0014850461,0.007314971,0.0017294114
536,0.38037843,0.10254976,0.44412258,0.029340446,0.016891213,0.013983025,0.0040427037,0.006043381,0.0011559539,0.0014924747
537,0.24513851,0.37461764,0.08889775,0.012295424,0.004786066,0.0077290465,0.26453736,0.00089032506,0.00021300427,0.0008949015
538,0.061763894,0.04802717,0.17108417,0.0334483,0.13143957,0.003238752,0.07668999,0.47004408,0.00093675096,0.0033273238
539,0.27519754,0.4524493,0.0013883741,0.0070800055,8.921858e-05,0.00046788141,0.25862575,0.0038048907,0.0004071939,0.0004898731
540,0.061544694,0.15296549,0.09080157,0.0114897145,0.0015873269,0.46326974,0.12122792,0.096575215,0.00024513222,0.000293232
541,0.09053276,0.07974437,0.008697131,0.00086823496,0.5326493,0.0031712465,0.26894498,0.014247636,0.0002553882,0.000889048
542,0.054326918,0.20653675,0.011468639,0.07819647,0.010130006,0.22982049,0.18411092,0.22367316,0.0011468474,0.0005898408
543,0.015759245,0.039136514,0.0015890718,0.003144441,0.44821933,0.00042744656,0.48829392,0.0030304822,0.00023685322,0.00016271304
544,0.4442753,0.14270076,0.39668083,0.006476861,0.0039219623,0.00052490435,0.0030584254,0.0006221223,0.00037606581,0.001362744
545,0.1370094,0.28655586,0.004220999,0.004428279,0.007012895,0.22612877,0.3316491,0.0023068418,0.00049387617,0.00019399592
546,0.13615878,0.20083915,0.0069085727,0.37371707,0.0022716995,0.0024491937,0.27459458,0.00029756315,0.0014998505,0.0012634688
547,0.2585011,0.2753842,0.05929786,0.008330235,0.3704026,0.017308785,0.004172665,0.004874543,0.00047768085,0.0012503153
548,0.13740852,0.04397507,0.10665817,0.7028362,0.0047305194,0.0011334748,0.001319157,0.0006317486,0.0010092604,0.00029792046
549,0.10311508,0.20277621,0.032546636,0.012060121,0.0044163666,0.6173795,0.022716401,0.0038858308,0.0008613175,0.0002425366
550,0.24426131,0.15684395,0.15344375,0.0020483783,0.00432082,0.027491994,0.00062654377,0.4103175,0.00024069562,0.00040503545
551,0.37584513,0.33765748,0.18460073,0.007930075,0.046076164,0.014606586,0.024672573,0.0033376382,0.00032020023,0.0049534594
552,0.07738526,0.0017440228,0.0013641464,0.90541726,0.0047566243,0.0040926454,0.00075306796,0.0029279534,0.00026375253,0.001295141
553,0.032593314,0.053893503,0.07806162,0.06328493,0.002721647,0.1421174,0.012441635,0.0006674829,0.61355567,0.00066276937
554,0.0076100556,0.006413117,0.0023793892,0.0016339911,0.031774007,0.0004602604,0.00070745306,0.948838,3.7081078e-05,0.00014662558
555,0.005281724,0.0018591463,0.0025035269,0.005431623,0.97190714,0.0011435016,0.003287629,0.004865571,0.0019248817,0.0017952389
556,0.14408189,0.10984453,0.35917532,0.008191925,0.0018119513,0.31031185,0.01409514,0.04197444,0.002939228,0.007573695
557,0.00051265367,0.00044139064,0.0002952112,8.522705e-05,0.99681765,0.00030092962,0.00014919385,0.0007483213,0.000568411,8.106139e-05
558,0.049012173,0.11058852,0.14843072,0.007410085,0.5470689,0.11716075,0.001146967,0.0046098256,0.0060444297,0.008527647
559,0.016427526,0.030748459,0.048081674,0.0005716488,0.0027226787,0.0005250085,0.0010044778,0.899752,4.0594874e-05,0.0001258384
560,0.046444237,0.013840893,0.29272494,0.29274145,0.34980646,0.0014513008,0.0014038462,0.000870143,0.0005685849,0.0001482116
561,0.4452405,0.03517866,0.0009511118,0.017069612,0.0064781853,0.004042523,0.003105561,0.48582244,0.0006060074,0.0015053734
562,0.13798012,0.29184785,0.032490097,0.007658349,0.0044824816,0.51248145,0.009377461,0.0028202652,0.00026500752,0.00059697457
563,0.014129905,0.03957685,0.069879144,0.07809824,0.0056360005,0.001609834,0.29752502,0.0002626758,0.4928603,0.00042204518
564,0.21469688,0.18812248,0.2713947,0.07800251,0.0009457148,0.13698831,0.0026713903,0.10531722,0.0015550848,0.00030582462
565,0.07456362,0.110003695,0.13349643,0.0024687315,0.6730967,0.0004637783,0.0026507124,0.0026262056,0.00048524083,0.00014473275
566,0.26157933,0.16140611,0.2108123,0.21316414,0.065043114,0.036172602,0.014536461,0.021075202,0.010647057,0.00556365
567,0.062966555,0.0016106695,0.010969769,0.68611044,0.0008097536,0.22805549,0.0037764595,0.00069335196,0.0004477465,0.004559714
568,0.05513281,0.048805807,0.092680864,0.00049271533,0.001998177,0.0005387982,0.0011262989,0.00013483073,0.00071257644,0.7983771
569,0.3151526,0.17627637,0.21927202,0.06555529,0.13928981,0.03718843,0.032052048,0.008560921,0.0010419649,0.0056104935
570,0.17386581,0.22934684,0.029707065,0.27649325,0.0125795305,0.003302904,0.004190609,0.26516005,0.0017209703,0.0036329736
571,0.024646321,0.014993287,0.042887866,0.007463167,0.006486869,0.00078003533,0.0014178216,0.9002143,0.0001852731,0.0009250443
572,0.035068072,0.09061406,0.3382309,0.14549024,0.016280906,0.32232386,0.04398867,0.0010845594,0.0035151578,0.003403538
573,0.32479706,0.14629258,0.42200667,0.042361427,0.0043799826,0.0067482027,0.015133094,0.032354902,0.00021176653,0.0057144044
574,0.0057302816,0.00045068713,0.00055650366,0.24871378,0.0007810706,0.00025359925,0.00057905307,0.74225783,0.0006070735,7.0045855e-05
575,0.0065229805,0.014480589,0.0031497304,0.009998574,0.9118414,8.9644265e-05,0.000608872,0.050210603,0.0011913935,0.0019062333
576,0.36220735,0.1924873,0.35274282,0.001289069,0.05318669,0.0024725853,0.027706454,0.006031439,0.00053306104,0.0013432432
577,0.20020139,0.26404333,0.04069403,0.0032617564,0.435594,0.013265092,0.006599988,0.032237407,0.0026170562,0.0014859785
578,0.2018429,0.100024566,0.11233881,0.04197325,0.0356091,0.007046428,0.0054472447,0.49267545,0.00035689698,0.0026853173
579,0.35143772,0.15158829,0.063523814,0.31941047,0.09278718,0.007000788,0.0050365534,0.0049312776,0.0036483144,0.00063555926
580,0.06103532,0.047778726,0.21241169,0.6492367,0.013426039,0.0026551965,0.0115455575,0.00027923266,0.000858896,0.00077256566
581,0.10863749,0.31147173,0.18075761,0.009793373,0.04278703,0.0119214365,0.32787403,0.002545659,0.0023941514,0.0018173743
582,0.7136326,0.03401091,0.06690768,0.044159237,0.034056682,0.042552345,0.0073154396,0.014521646,0.0012249544,0.04161857
583,0.14796801,0.17939347,0.20531939,0.0099773975,0.011331338,0.4404291,0.0010213614,0.0025963546,0.0008406704,0.0011229524
584,0.27902773,0.1989059,0.1718251,0.0008964984,0.34449655,0.00015302359,0.000164031,0.003473742,0.0007160294,0.00034129733
585,0.45613444,0.24101397,0.2591858,0.024924891,0.0024047634,0.007229481,0.0069718664,0.0008592991,0.0011496989,0.0001258277
586,0.082409315,0.09744074,0.13289444,0.12727733,0.0068389913,0.5329888,0.002768524,0.00474359,0.0017599062,0.0108783245
587,0.066377826,0.25151888,0.017781937,0.03867512,0.41352358,0.037227523,0.003121077,0.1689698,7.8099445e-05,0.002726201
588,0.29627734,0.41288406,0.22496459,0.016521627,0.016328469,0.005342698,0.012241199,0.013749284,0.0007192244,0.0009715736
589,0.15042178,0.17971967,0.40370846,0.019168666,0.03212811,0.123293206,0.058201812,0.023812203,0.005835251,0.0037108539
590,0.07184986,0.089679,0.003992766,0.36193344,0.0023770386,0.0002724389,0.468023,0.0012053796,0.00018074333,0.0004863713
591,0.09872924,0.21496423,0.11729494,0.0026995505,0.06770618,0.42547905,0.034963746,0.037936173,8.551557e-05,0.00014135613
592,0.21625568,0.11759664,0.052682977,0.055449974,0.012269223,0.0075211525,0.007975393,0.5237871,0.0045911856,0.0018706784
593,0.04506297,0.16565114,0.006067916,0.0012274237,0.23797366,0.31482854,0.1826224,0.04469585,0.0015326373,0.0003375499
594,0.035342447,0.09812977,0.0956977,0.040522303,0.015854765,0.04523712,0.6627277,0.0016444196,0.0003275544,0.0045163124
595,0.09888171,0.027253922,0.20087764,0.59075165,0.04625164,0.008545456,0.001696511,0.018493887,0.0052296957,0.002017822
596,0.08531068,0.10544712,0.1306644,0.41109997,0.007982772,0.22503038,0.012958525,0.005271392,0.0026630682,0.013571646
597,0.118899725,0.14020476,0.09535846,0.0071550705,0.017268665,0.6045144,0.0077692894,0.007205372,0.0009095247,0.0007146901
598,0.36509395,0.24190018,0.31117114,0.0077473377,0.0070670187,0.039441317,0.018671298,0.005267456,0.0009120786,0.002728257
599,0.055304356,0.11844025,0.10632329,0.010548254,0.015448028,0.0028873999,0.6880238,0.0015322801,0.0006328584,0.0008595051
600,0.07090528,0.059534185,0.045286357,0.30734524,0.017664986,0.46908283,0.01461145,0.0055628098,0.001271402,0.008735386
601,0.1192172,0.07291175,0.27362975,0.021660019,0.3843974,0.08623256,0.01243194,0.02556605,0.0022668221,0.0016866096
602,0.017555632,0.061299343,0.10981046,0.13391928,0.1945919,0.001015669,0.0024993632,0.00068738,0.47771484,0.00090611127
603,0.16071573,0.15050016,0.101693146,0.09610382,0.014187075,0.42134205,0.01381348,0.03826035,0.0014162774,0.0019678776
604,0.030675653,0.17272943,0.089373134,0.018991308,0.0049371067,0.087932445,0.5904508,0.0019494196,0.0017545816,0.0012062386
605,0.6848509,0.19171512,0.041462805,0.00685787,0.009895812,0.017156072,0.010350285,0.010501521,0.023098676,0.0041108527
606,0.6586021,0.26437816,0.049387448,0.004966063,0.0064660166,0.0074899173,0.0015395525,0.0013578434,0.0014560347,0.004356846
607,0.18347177,0.21303631,0.34371346,0.03085273,0.020721294,0.006655817,0.16644108,0.029000157,0.002246177,0.0038611384
608,0.16127609,0.21065989,0.4433332,0.055161435,0.08689673,0.0064355056,0.015378026,0.019045748,0.00070931984,0.0011040184
609,0.32072535,0.605924,0.0021944605,0.016594967,0.001755932,0.00417543,0.029191613,0.0049355626,0.0005261652,0.01397651
610,0.032423344,0.118245125,0.11976834,0.0009620241,0.35185757,0.0022163666,0.36704674,0.0019965498,0.00015050081,0.0053334483
611,0.059983842,0.044792593,0.077103965,0.77434576,0.016795082,0.0025815654,0.0066150725,0.0025163142,0.0025678233,0.012698039
612,0.08281478,0.20807298,0.070483826,0.116444424,0.11207756,0.014360919,0.3607845,0.0018067536,0.004054814,0.029099498
613,0.041280724,0.047822494,0.24503021,0.40698662,0.016572487,0.19200554,0.02761485,0.0077111875,0.0057056537,0.009270169
614,0.16749884,0.107023075,0.119580165,0.05713333,0.020233775,0.51803035,0.002396957,0.0057832063,0.000994772,0.0013256875
615,0.103004865,0.031545583,0.0019252271,0.009394336,0.56579745,0.28500628,0.0015274928,0.0008831104,0.0004293903,0.0004863507
616,0.2571009,0.28150725,0.09664535,0.0015394588,0.0043262783,0.3501423,0.0023002753,0.0009081815,0.0006128498,0.004917141
617,0.042654857,0.07329002,0.1904773,0.06627936,0.015754294,0.22250998,0.2715201,0.11647957,0.00039478388,0.000639775
618,0.10878086,0.17312402,0.13352153,0.011489529,0.011119286,0.24697609,0.31205764,0.0012123563,0.00096897525,0.0007496617
619,0.45442072,0.3916137,0.043866865,0.017526582,0.042316303,0.002692184,0.010278943,0.024335222,0.008429184,0.0045203078
620,0.021128425,0.108339794,0.057330664,0.018106172,0.101596795,0.5616939,0.12941802,0.00086350174,8.9135516e-05,0.0014335242
621,0.18193121,0.06941817,0.03869707,0.61271966,0.019549405,0.037930522,0.0068994886,0.02729541,0.0007759009,0.0047831517
622,0.55335766,0.011915899,0.078238845,0.0038302075,0.03231301,0.03217134,0.20650749,0.0056334212,0.007766834,0.06826525
623,0.3922129,0.19850104,0.34347102,0.019279756,0.0061439234,0.027962143,0.003199863,0.00050525815,0.00697544,0.0017487814
624,0.09604366,0.17496032,0.2397647,0.091522366,0.0072106696,0.37392762,0.007230854,0.008631816,9.4474795e-05,0.00061360066
